5.07,406.03,58.29,-11.28
5.08,406.99,58.17,-11.77
5.09,407.08,58.06,-11.28
5.1,408.75,57.95,-10.79
5.11,407.87,57.84,-11.28
5.12,409.19,57.73,-11.28
5.13,409.63,57.62,-10.79
5.14,409.45,57.5,-10.79
5.14,409.45,57.5,-10.79
5.15,410.95,57.39,-11.28
5.16,410.42,57.28,-11.28
5.17,411.83,57.17,-11.28
5.18,411.74,57.06,-11.28
5.19,412.18,56.94,-11.28
5.2,412.88,56.83,-11.28
5.21,413.15,56.72,-11.77
5.22,413.76,56.6,-11.28
5.23,414.9,56.49,-11.28
5.24,415.43,56.38,-10.79
5.25,415.43,56.27,-10.79
5.26,416.93,56.16,-11.28
5.27,416.84,56.05,-10.79
5.28,417.28,55.94,-10.79
5.29,417.63,55.83,-10.79
5.3,418.42,55.72,-11.28
5.31,418.95,55.61,-11.28
5.32,418.95,55.5,-11.28
5.33,419.83,55.39,-11.28
5.34,421.41,55.27,-11.28
5.35,420.8,55.16,-11.28
